date,open,high,low,close,volume
2013/2/8,19760,19830,19700,19700,83800
2013/2/18,19680,19885,19650,19810,74680
2013/2/19,19840,20125,19840,20030,256684
2013/2/20,20080,20195,19955,19960,164588
2013/2/21,19910,19980,19685,19815,162064
2013/2/22,19790,19975,19750,19895,151382
2013/2/25,19825,19920,19730,19800,130202
2013/2/26,19695,19780,19650,19675,95736
2013/2/27,19725,19800,19680,19715,86614
2013/2/28,19870,19935,19835,19875,127534
2013/3/1,19900,19940,19800,19840,108534
2013/3/4,19865,20125,19835,20090,195448
2013/3/5,20140,20420,20060,20100,330612
2013/3/6,20155,20295,20115,20160,175682
2013/3/7,20200,20280,20115,20135,111082
2013/3/8,20115,20250,20065,20250,124188
2013/3/11,20220,20245,20130,20155,76884
2013/3/12,20180,20210,20020,20100,86464
2013/3/13,20160,20320,20110,20300,192090
2013/3/14,20375,20395,20210,20300,159476
2013/3/15,20420,20550,20345,20370,234404
2013/3/18,20330,20420,19740,20140,168408
2013/3/19,20115,20230,20115,20160,75324
2013/3/20,20180,20215,20130,20160,52974
2013/3/21,20100,20205,20065,20170,77552
2013/3/22,20185,20270,20140,20160,78712
2013/3/25,20100,20180,20075,20140,48346
2013/3/26,20130,20280,20085,20275,91760
2013/3/27,20290,20335,20215,20260,87854
2013/3/28,20300,20300,20180,20235,56008
2013/3/29,20150,20400,20150,20305,148130
2013/4/1,20285,20330,20200,20280,87602
2013/4/2,20295,20350,20225,20270,84780
2013/4/3,20305,20320,20200,20220,88396
2013/4/8,20180,20310,20115,20305,89014
2013/4/9,20250,20310,20235,20275,51874
2013/4/10,20270,20390,20230,20385,109032
2013/4/11,20370,20425,20290,20305,96228
2013/4/12,20285,20370,20255,20260,42074
2013/4/15,20240,20290,20140,20170,71592
2013/4/16,20105,20185,20005,20165,52976
2013/4/17,20175,20230,20115,20185,53830
2013/4/18,20150,20280,20135,20160,54952
2013/4/19,20180,20185,19860,19885,324646
2013/4/22,19915,20015,19875,19955,96574
2013/4/23,19975,19990,19810,19930,117436
2013/4/24,19900,19950,19830,19875,61678
2013/4/25,19820,19850,19750,19830,62982
2013/4/26,19830,20030,19830,19910,54232
2013/5/2,19835,19910,19785,19870,36680
2013/5/3,19900,19995,19885,19985,43796
2013/5/6,20040,20100,20005,20065,70894
2013/5/7,20120,20145,20065,20070,51848
2013/5/8,20080,20130,20070,20090,37306
2013/5/9,20110,20175,20090,20175,51676
2013/5/10,20180,20345,20165,20310,100386
2013/5/13,20280,20290,20150,20175,40222
2013/5/14,20175,20200,20110,20170,26814
2013/5/15,20190,20270,20120,20145,42522
2013/5/16,20180,20180,20100,20120,19602
2013/5/17,20105,20180,20100,20165,17602
2013/5/20,20170,20270,20170,20240,24220
2013/5/21,20215,20245,20155,20210,13210
2013/5/22,20145,20200,20130,20165,9434
2013/5/23,20160,20170,20130,20150,10414
2013/5/24,20130,20160,20125,20155,8018
2013/5/27,20140,20220,20120,20150,11060
2013/5/28,20160,20215,20145,20190,10576
2013/5/29,20185,20195,20130,20135,8104
2013/5/30,20115,20130,20045,20100,14238
2013/5/31,20110,20130,20065,20120,10570
2013/6/3,20080,20165,20025,20165,7670
2013/6/4,20250,20260,20175,20210,9004
2013/6/5,20215,20250,20180,20215,5332
2013/6/6,20180,20220,20170,20205,4146
2013/6/7,20220,20250,20185,20230,6722
2013/6/13,20090,20140,20050,20115,31368
2013/6/14,20140,20155,20050,20065,22094
2013/6/17,20000,20030,19560,19885,45560
2013/6/18,19900,19980,19820,19965,19316
2013/6/19,19925,19980,19910,19980,7194
2013/6/20,19970,19980,19890,19910,14122
2013/6/21,19885,19950,19835,19925,12836
2013/6/24,19920,19995,19905,19990,15192
2013/6/25,19950,20025,19930,20010,19164
2013/6/26,20045,20055,20010,20035,12974
2013/6/27,20000,20050,19980,20045,9978
2013/6/28,20035,20100,19910,19950,21688
2013/7/1,19940,20000,19925,19950,11028
2013/7/2,19985,19985,19950,19975,13214
2013/7/3,19975,20030,19950,19995,19620
2013/7/4,20020,20030,19985,20010,12670
2013/7/5,20000,20050,19990,19990,22384
2013/7/8,19955,20055,19915,20000,43530
2013/7/9,19980,20030,19900,19900,29478
2013/7/10,19905,19920,19680,19715,53028
2013/7/11,19730,19875,19710,19820,58958
2013/7/12,19745,19840,19725,19785,33242
2013/7/15,19750,19820,19730,19780,25190
2013/7/16,19795,19860,19725,19860,31920
2013/7/17,19825,19885,19775,19860,30434
2013/7/18,19825,19915,19825,19880,19906
2013/7/19,19905,19945,19880,19905,18646
2013/7/22,19890,19930,19890,19920,11938
2013/7/23,19925,19935,19905,19905,8792
2013/7/24,19925,19960,19880,19960,20810
2013/7/25,19965,19985,19950,19980,33772
2013/7/26,19980,19985,19795,19815,65208
2013/7/29,19830,19900,19210,19705,129702
2013/7/30,19660,19780,19655,19765,28882
2013/7/31,19750,19840,19740,19840,25630
2013/8/1,19840,19865,19750,19820,16418
2013/8/2,19820,19840,19800,19835,11724
2013/8/5,19825,19850,19780,19835,17866
2013/8/6,19835,19835,19795,19835,11194
2013/8/7,19830,19835,19740,19765,17066
2013/8/8,19810,19835,19760,19765,25678
2013/8/9,19790,19820,19750,19795,24826
2013/8/12,19800,19805,19705,19720,16252
2013/8/13,19745,19840,19740,19810,21070
2013/8/14,19840,19885,19830,19850,22834
2013/8/15,19820,19860,19760,19765,18782
2013/8/16,19755,19820,19750,19810,23160
2013/8/19,19860,19860,19785,19825,14606
2013/8/20,19815,19860,19800,19830,17732
2013/8/21,19705,19790,19705,19770,33354
2013/8/22,19720,19775,19710,19755,22992
2013/8/23,19750,19780,19750,19780,7186
2013/8/26,19760,20510,19760,19940,53310
2013/8/27,19840,19940,19825,19900,18362
2013/8/28,19960,19960,19865,19890,19088
2013/8/29,19915,19930,19840,19855,15224
2013/8/30,19840,19890,19835,19860,7130
2013/9/2,19860,19880,19850,19870,5500
2013/9/3,19870,19905,19855,19895,10182
2013/9/4,19865,19885,19685,19700,29042
2013/9/5,19700,19730,19620,19655,26386
2013/9/6,19630,19695,19630,19640,10166
2013/9/9,19665,19720,19665,19705,10268
2013/9/10,19720,19750,19670,19685,7272
2013/9/11,19695,19710,19660,19670,4934
2013/9/12,19665,19685,19660,19675,1814
2013/9/13,19700,19705,19670,19695,3922
2013/9/16,19690,19745,19675,19740,8972
2013/9/17,19730,19825,19710,19755,11698
2013/9/18,19770,19810,19720,19790,6520
2013/9/23,19735,19800,19730,19800,3334
2013/9/24,19800,19810,19760,19770,6324
2013/9/25,19780,19790,19760,19770,4536
2013/9/26,19780,19785,19765,19780,3568
2013/9/27,19780,19910,19775,19860,8882
2013/9/30,19870,19950,19870,19925,8690
2013/10/8,19875,19940,19820,19935,3982
2013/10/9,19910,19995,19910,19985,5624
2013/10/10,20030,20035,19980,19995,5026
2013/10/11,18905,19045,18845,18870,24352
2013/10/14,18925,18980,18870,18945,7072
2013/10/15,18965,19015,18930,18975,9448
2013/10/16,18975,18990,18940,18955,5120
2013/10/17,18925,18960,18770,18770,16462
2013/10/18,18775,18840,18760,18770,7380
2013/10/21,18750,18790,18690,18760,12068
2013/10/22,18750,18820,18745,18750,10264
2013/10/23,18725,18765,18675,18685,10388
2013/10/24,18650,18650,18570,18610,22226
2013/10/25,18540,18640,18530,18595,8938
2013/10/28,18600,18630,18515,18530,7130
2013/10/29,18500,18575,18480,18525,7526
2013/10/30,18525,18595,18515,18570,6758
2013/10/31,18550,18690,18535,18685,12700
2013/11/1,18645,18700,18615,18700,10332
2013/11/4,18665,18695,18640,18665,4938
2013/11/5,18645,18680,18615,18635,4510
2013/11/6,18605,18645,18505,18535,13074
2013/11/7,18565,18595,18540,18550,5548
2013/11/8,18550,18650,18540,18645,10166
2013/11/11,18680,18720,18625,18690,12226
2013/11/12,18700,18700,18600,18615,10716
2013/11/13,18615,18665,18600,18660,6618
2013/11/14,18660,18705,18615,18700,12804
2013/11/15,18660,18675,18610,18620,11266
2013/11/18,18630,18630,18415,18420,36404
2013/11/19,18385,18440,18310,18410,35640
2013/11/21,18550,18635,18490,18615,22126
2013/11/22,18505,18610,18505,18610,7214
2013/11/25,18595,18595,18520,18540,11308
2013/11/26,18550,18625,18540,18600,7912
2013/11/27,18565,18650,18530,18555,18816
2013/11/28,18560,18625,18535,18610,7074
2013/11/29,18605,18690,18590,18690,13464
2013/12/2,18705,18800,18705,18785,24120
2013/12/3,18745,18800,18695,18730,15696
2013/12/4,18620,18780,18620,18760,8992
2013/12/5,18775,18810,18705,18735,10952
2013/12/6,18760,18800,18720,18795,7450
2013/12/9,18825,18850,18800,18820,13112
2013/12/10,18800,18835,18795,18805,3898
2013/12/11,18825,18850,18790,18810,5376
2013/12/12,18850,18865,18730,18815,20370
2013/12/13,18835,18835,18740,18805,14046
2013/12/16,18805,18820,18740,18780,15206
2013/12/17,18800,18800,18760,18780,5364
2013/12/18,18770,18795,18735,18790,12002
2013/12/19,18795,18890,18785,18845,34254
2013/12/20,18875,18875,18810,18840,12840
2013/12/23,18830,18880,18795,18795,11250
2013/12/24,18790,18845,18785,18840,7604
2013/12/25,18840,18880,18825,18870,6000
2013/12/26,18870,18980,18860,18980,15524
2013/12/27,19010,19435,19010,19315,117688
2013/12/30,19165,19295,19065,19195,55840
2013/12/31,19240,19375,19190,19345,55936
2014/1/2,19360,19450,19305,19385,51938
2014/1/3,19375,19380,19305,19325,22286
2014/1/6,19295,19375,19250,19280,29350
2014/1/7,19290,19510,19260,19495,33890
2014/1/8,19500,19810,19425,19760,93818
2014/1/9,19670,19770,19660,19695,49294
2014/1/10,19690,19955,19585,19625,109556
2014/1/13,19610,19850,19600,19760,60360
2014/1/14,19805,19900,19720,19885,40160
2014/1/15,19860,19890,19755,19845,22944
2014/1/17,19840,19950,19760,19860,43040
2014/1/20,19840,19900,19775,19810,23610
2014/1/21,19815,19850,19710,19810,35064
2014/1/22,19895,19900,19800,19805,18082
2014/1/23,19790,19825,19750,19785,18062
2014/1/24,19750,19890,19720,19850,24806
2014/1/27,19840,19885,19805,19810,22200
2014/1/28,19710,19780,19640,19700,31890
2014/1/29,19700,19765,19685,19745,7978
2014/1/30,19780,19860,19750,19755,6434
2014/2/7,19815,19930,19755,19880,16158
2014/2/10,19920,20060,19885,20055,31736
2014/2/11,20020,20245,19925,19940,49480
2014/2/12,19990,20040,19940,20015,17908
2014/2/13,19990,20080,19910,19915,18346
2014/2/14,19900,20070,19880,20065,27502
2014/2/17,20100,20100,19965,20005,16942
2014/2/18,20020,20040,19950,19960,9354
2014/2/19,19960,20080,19960,20045,7724
2014/2/20,19985,20025,19920,19970,14128
2014/2/21,19950,19995,19945,19985,4932
2014/2/24,20000,20010,19800,19800,23686
2014/2/25,19830,19850,19765,19775,14556
2014/2/26,19685,19700,19405,19565,40440
2014/2/27,19450,19580,19335,19400,25026
2014/2/28,19400,19520,18705,18765,112192
2014/3/3,18745,19205,18700,19190,86370
2014/3/4,19250,19390,19135,19300,51556
2014/3/5,19355,19380,19260,19370,19644
2014/3/6,19270,19400,19205,19300,37956
2014/3/10,19230,19275,18925,19030,51016
2014/3/11,19000,19130,18865,18985,22726
2014/3/12,18880,19020,18780,18820,15926
2014/3/14,18895,18960,18850,18925,7954
2014/3/17,16210,16215,16115,16125,9048
2014/3/18,16120,16165,16115,16140,5864
2014/3/19,16155,16270,16130,16180,7208
2014/3/20,16180,16230,16130,16185,4562
2014/3/21,16170,16230,16150,16220,6932
2014/3/24,16205,16210,16165,16170,3902
2014/3/25,16120,16150,15950,15980,35496
2014/3/26,16025,16065,15960,15985,16152
2014/3/27,15940,15940,15700,15770,48852
2014/3/28,15810,15810,15745,15800,16582
2014/3/31,15805,16015,15800,15970,36174
2014/4/1,15940,16010,15910,15930,15172
2014/4/2,15930,15980,15860,15860,12826
2014/4/3,15815,15895,15765,15770,18070
2014/4/4,15745,15840,15720,15835,24202
2014/4/8,15970,16400,15865,16210,155958
2014/4/9,16225,16260,16055,16075,50818
2014/4/10,16060,16140,16005,16050,57276
2014/4/11,16100,16250,16045,16110,60140
2014/4/14,16200,16215,16115,16140,27422
2014/4/15,16190,16225,16130,16210,29008
2014/4/16,16180,16300,16170,16235,38384
2014/4/17,16255,16325,16230,16305,35190
2014/4/18,16325,16330,16200,16210,27978
2014/4/21,16210,16280,16040,16050,43484
2014/4/22,16030,16085,15920,15995,26210
2014/4/23,16020,16045,15940,15960,12806
2014/4/24,15950,16145,15945,16050,22998
2014/4/25,16050,16080,16010,16050,15348
2014/4/28,16100,16195,16050,16180,43372
2014/4/29,16150,16185,16105,16105,20862
2014/4/30,16165,16170,16115,16150,15356
2014/5/1,16190,16190,16190,16190,48
2014/5/5,16150,16225,16120,16130,26566
2014/5/6,16150,16150,16035,16035,25404
2014/5/7,15995,16075,15990,16020,14910
2014/5/8,15995,16055,15965,16005,12512
2014/5/9,16015,16050,15995,16025,9070
2014/5/12,16010,16010,15905,15910,22744
2014/5/13,15880,15970,15860,15940,15308
2014/5/14,15940,16060,15925,16055,24066
2014/5/15,16025,16035,15960,15995,10830
2014/5/16,15955,15985,15880,15910,20544
2014/5/19,15905,15905,15750,15820,22188
2014/5/20,15800,15905,15790,15880,13674
2014/5/21,15865,15970,15845,15905,20242
2014/5/22,15910,15945,15860,15870,12732
2014/5/23,15830,15900,15780,15860,21278
2014/5/26,15810,15880,15780,15855,26040
2014/5/27,15870,15890,15805,15825,14518
2014/5/28,15800,15830,15710,15730,34060
2014/5/29,15710,15760,15700,15730,14286
2014/5/30,15760,15785,15650,15710,29186
2014/6/3,15710,15730,15480,15495,60638
2014/6/4,15505,15550,15385,15445,45876
2014/6/5,15415,15415,15260,15340,61088
2014/6/6,15320,15460,15315,15450,43004
2014/6/9,15440,15470,15365,15385,16976
2014/6/10,15365,15495,15360,15475,24686
2014/6/11,15475,15550,15470,15515,31074
2014/6/12,15480,15490,15405,15440,15220
2014/6/13,15480,15505,15430,15455,16136
2014/6/16,15465,15665,15460,15625,43578
2014/6/17,15580,15580,15510,15545,22560
2014/6/18,15530,15545,15385,15395,46302
2014/6/19,15400,15500,15400,15490,37976
2014/6/20,15495,15495,15420,15470,20286
2014/6/23,15445,15510,15430,15485,29734
2014/6/24,15505,15520,15445,15460,22680
2014/6/25,15405,15435,15350,15415,41050
2014/6/26,15345,15380,15280,15370,56070
2014/6/27,15325,15395,15325,15370,31936
2014/6/30,15360,15435,15355,15410,32546
2014/7/1,15370,15375,15180,15255,61596
2014/7/2,15250,15250,14905,15010,117476
2014/7/3,14960,14960,14770,14800,121540
2014/7/4,14790,14895,14750,14850,62838
2014/7/7,14820,14830,14490,14510,115262
2014/7/8,14420,14655,14310,14625,154418
2014/7/9,14570,14625,14485,14520,106168
2014/7/10,14465,14585,14330,14375,118412
2014/7/11,14330,14375,14115,14230,178380
2014/7/14,14210,14480,14200,14230,104688
2014/7/15,14280,14310,14180,14225,77354
2014/7/16,14240,14440,14160,14385,167342
2014/7/17,14340,14430,14290,14340,93378
2014/7/18,14345,14425,14275,14385,82878
2014/7/21,14405,14470,14320,14415,92832
2014/7/22,14415,14595,14360,14585,182874
2014/7/23,14600,14630,14490,14585,119126
2014/7/24,14580,14600,14360,14470,193350
2014/7/25,14320,14400,14265,14370,102358
2014/7/28,14300,14390,14255,14330,88246
2014/7/29,14375,14500,14340,14400,121286
2014/7/30,14350,14430,14340,14400,48392
2014/7/31,14315,14410,14300,14380,47254
2014/8/1,14335,14360,14010,14020,257628
2014/8/4,14090,14565,14050,14510,352828
2014/8/5,14520,14755,14430,14640,489206
2014/8/6,14610,14720,14540,14690,321934
2014/8/7,14705,14775,14650,14720,244660
2014/8/8,14695,14745,14660,14705,123476
2014/8/11,14720,14960,14705,14930,314354
2014/8/12,14890,14950,14805,14875,241512
2014/8/13,14795,14850,14695,14765,205186
2014/8/14,14890,14980,14760,14830,261768
2014/8/15,14800,14840,14725,14765,156606
2014/8/18,14730,14770,14380,14445,330898
2014/8/19,14430,14465,14355,14370,138184
2014/8/20,14405,14500,14340,14340,164688
2014/8/21,14515,14540,14425,14460,136214
2014/8/22,14430,14435,14190,14290,276674
2014/8/25,14310,14370,14155,14305,159300
2014/8/26,14310,14560,14295,14535,250950
2014/8/27,14535,14690,14465,14480,319138
2014/8/28,14510,14560,14240,14265,295116
2014/8/29,14240,14325,14180,14225,202688
2014/9/1,14210,14310,13895,13905,483108
2014/9/2,13900,14095,13865,13965,367938
2014/9/3,13900,14195,13865,14040,408190
2014/9/4,14065,14120,13910,13925,314226
2014/9/5,13900,13920,13595,13605,452776
2014/9/9,13680,13820,13440,13645,552682
2014/9/10,13720,13765,13575,13680,321406
2014/9/11,13775,13775,13600,13630,282010
2014/9/12,13700,13775,13570,13580,409002
2014/9/15,13540,13750,13510,13750,336064
2014/9/16,13645,13740,13605,13665,305418
2014/9/17,13690,13915,13590,13910,503926
2014/9/18,13800,13860,13495,13520,683790
2014/9/19,13550,13550,13110,13110,675882
2014/9/22,13095,13180,12805,12960,744524
2014/9/23,12930,13295,12820,13205,979150
2014/9/24,13210,13270,12800,12800,1199276
2014/9/25,12790,12890,12470,12865,1238398
2014/9/26,12890,13170,12790,13170,660340
2014/9/29,13300,13840,12995,13615,1436706
2014/9/30,13575,13575,13265,13345,817862
2014/10/8,13640,13640,13355,13360,226
2014/10/9,13460,13540,13030,13295,1317664
2014/10/10,13240,13425,13150,13365,834366
2014/10/13,13410,13665,13410,13570,626170
2014/10/14,13620,13765,13495,13710,710726
2014/10/15,13620,13750,13535,13605,716174
2014/10/16,13530,13750,13465,13750,707434
2014/10/17,13800,13960,13690,13750,745188
2014/10/20,13900,14000,13815,13985,690642
2014/10/21,13950,14100,13850,13905,722568
2014/10/22,13900,13935,13795,13845,409126
2014/10/23,13800,13890,13755,13760,375940
2014/10/24,13790,13860,13725,13830,266614
2014/10/27,13800,13845,13505,13550,463162
2014/10/28,13550,13660,13480,13580,399522
2014/10/29,13640,13760,13585,13715,278318
2014/10/30,13675,13895,13655,13705,348888
2014/10/31,13640,13640,13520,13610,272438
2014/11/3,13545,13585,13390,13420,320220
2014/11/4,13450,13550,13405,13475,253270
2014/11/5,13340,13440,13290,13335,199730
2014/11/6,13370,13460,13310,13430,170742
2014/11/7,13450,13475,13390,13420,124428
2014/11/10,13405,13540,13405,13465,119570
2014/11/11,13340,13475,13330,13430,128992
2014/11/12,13295,13355,13240,13315,228728
2014/11/13,13200,13265,13170,13220,232338
2014/11/14,13050,13080,12900,13005,384632
2014/11/17,13020,13075,12735,12750,576456
2014/11/18,12770,12915,12735,12890,474128
2014/11/19,12900,12940,12785,12815,265912
2014/11/20,12760,12815,12560,12620,664734
2014/11/21,12655,12670,12590,12590,250638
2014/11/24,12595,12615,12355,12390,480934
2014/11/25,12350,12860,12320,12770,1077638
2014/11/26,12700,12725,12520,12550,477944
2014/11/27,12620,12895,12600,12860,779278
2014/11/28,12790,12910,12735,12800,524042
2014/12/1,12700,12845,12640,12710,508622
2014/12/2,12745,12815,12670,12755,373422
2014/12/3,12740,12885,12715,12850,493070
2014/12/4,12820,13150,12820,13030,786942
2014/12/5,13080,13140,13010,13090,359796
2014/12/8,13010,13105,12970,13045,341028
2014/12/9,12990,12990,12785,12835,466694
2014/12/10,12880,13060,12830,12930,404262
2014/12/11,12880,12965,12850,12950,214588
2014/12/12,13005,13215,13000,13170,564410
2014/12/15,13175,13210,13025,13095,264678
2014/12/16,13120,13145,12955,13020,272280
2014/12/17,12970,13000,12800,12870,382976
2014/12/18,12865,12960,12745,12835,296258
2014/12/19,12855,12890,12785,12815,148728
2014/12/22,12825,12890,12810,12835,103716
2014/12/23,12870,12950,12830,12865,229630
2014/12/24,12850,12950,12740,12935,354230
2014/12/25,12900,13155,12870,13135,470984
2014/12/26,13125,13145,13030,13040,241642
2014/12/29,13050,13310,13020,13175,360164
2014/12/30,13170,13370,13130,13350,346810
2014/12/31,13330,13405,13230,13260,255628
2015/1/5,13040,13080,12890,13030,247762
2015/1/6,13020,13150,13015,13110,174140
2015/1/7,13120,13210,13050,13070,193080
2015/1/8,13080,13180,13035,13145,174134
2015/1/9,13165,13190,13080,13110,132142
2015/1/12,13130,13150,13055,13085,143944
2015/1/13,13050,13080,12905,12910,284468
2015/1/14,12900,12970,12860,12890,199174
2015/1/15,12875,12995,12860,12970,203934
2015/1/16,12970,13245,12970,13125,274904
2015/1/19,13105,13165,13060,13140,162822
2015/1/20,13125,13190,13075,13105,130830
2015/1/21,13110,13130,12950,13005,269822
2015/1/22,13025,13095,12990,13025,151908
2015/1/23,13030,13070,12910,13025,257488
2015/1/26,13005,13075,12910,12920,207560
2015/1/27,12930,13135,12870,13000,262644
2015/1/28,13015,13140,12995,13135,183894
2015/1/29,13120,13275,13085,13225,374664
2015/1/30,13200,13225,13085,13090,204904
2015/2/2,13075,13120,13040,13085,140726
2015/2/3,13105,13215,13090,13160,177896
2015/2/4,13200,13365,13155,13325,404418
2015/2/5,13320,13320,13125,13135,271384
2015/2/6,13140,13260,13140,13210,153080
2015/2/9,13200,13250,13150,13235,147530
2015/2/10,13205,13330,13205,13260,185404
2015/2/11,13270,13310,13180,13230,158004
2015/2/12,13190,13230,13150,13185,106242
2015/2/13,13185,13325,13185,13275,160548
2015/2/16,13280,13350,13255,13300,98728
2015/2/17,13300,13380,13290,13310,75946
2015/2/24,13500,13500,13310,13310,98
2015/2/25,13375,13400,13270,13330,83962
2015/2/26,13315,13480,13310,13445,243882
2015/2/27,13430,13470,13375,13405,164392
2015/3/2,13400,13445,13330,13370,144482
2015/3/3,13370,13400,13100,13225,299020
2015/3/4,13175,13230,13160,13180,74804
2015/3/5,13180,13205,13145,13160,80892
2015/3/6,13120,13220,13120,13160,70578
2015/3/9,13135,13160,13060,13110,134626
2015/3/10,13110,13120,13065,13075,51594
2015/3/11,13085,13085,13020,13065,50992
2015/3/12,13055,13285,13055,13145,93044
2015/3/13,13150,13170,13120,13140,29896
2015/3/16,13150,13155,13080,13135,46882
2015/3/17,13125,13150,13085,13090,31910
2015/3/18,13090,13090,13010,13020,51140
2015/3/19,13010,13145,12955,12980,79592
2015/3/20,13255,13265,13135,13180,79946
2015/3/23,13185,13300,13170,13295,93238
2015/3/24,13330,13420,13310,13335,102982
2015/3/25,13350,13355,13235,13245,70298
2015/3/26,13210,13245,13140,13210,102452
2015/3/27,13200,13285,13100,13280,114536
2015/3/30,13290,13295,13160,13170,106962
2015/3/31,13170,13210,13075,13085,103924
2015/4/1,13055,13135,12935,13005,160262
2015/4/2,12995,13095,12970,13000,106078
2015/4/3,13040,13080,12925,12955,104306
2015/4/7,13010,13045,12835,12905,126044
2015/4/8,12920,13085,12840,13045,214656
2015/4/9,13060,13135,12995,13035,153918
2015/4/10,13040,13040,12885,12925,118456
2015/4/13,12900,12975,12850,12925,107936
2015/4/14,12950,13015,12920,12985,113018
2015/4/15,13000,13045,12925,12955,90630
2015/4/16,12970,13090,12950,13070,138032
2015/4/17,13050,13095,12980,13020,95304
2015/4/20,13030,13065,12995,13040,79368
2015/4/21,13015,13120,13015,13095,143962
2015/4/22,13080,13350,13075,13320,416086
2015/4/23,13320,13355,13030,13100,372798
2015/4/24,13130,13255,13125,13230,220906
2015/4/27,13280,13495,13210,13435,478196
2015/4/28,13445,13530,13355,13410,328326
2015/4/29,13420,13565,13305,13360,532132
2015/4/30,13400,13500,13350,13405,281782
2015/5/4,13350,13610,13350,13605,301408
2015/5/5,13605,13640,13430,13520,423980
2015/5/6,13530,13590,13485,13535,315662
2015/5/7,13515,13575,13340,13355,326006
2015/5/8,13335,13335,13210,13255,288158
2015/5/11,13275,13370,13255,13325,186934
2015/5/12,13250,13290,13150,13180,281486
2015/5/13,13180,13215,13135,13155,122556
2015/5/14,13175,13250,13155,13235,187152
2015/5/15,13260,13315,13235,13245,197652
2015/5/18,13235,13290,13225,13275,84558
2015/5/19,13250,13275,13140,13140,149254
2015/5/20,13095,13130,13000,13005,161934
2015/5/21,13010,13115,12995,13070,103596
2015/5/22,13090,13125,13010,13020,106344
2015/5/25,13015,13045,12935,12980,138848
2015/5/26,13000,13180,12980,13050,158842
2015/5/27,13105,13120,13035,13060,97892
2015/5/28,13060,13115,13045,13070,100106
2015/5/29,13075,13150,13035,13120,111030
2015/6/1,13160,13200,13050,13125,152420
2015/6/2,13140,13155,13065,13085,84648
2015/6/3,13080,13135,13080,13110,105564
2015/6/4,13115,13140,13055,13070,101698
2015/6/5,13060,13095,13020,13055,80288
2015/6/8,13035,13060,12995,13045,51744
2015/6/9,13050,13070,13025,13040,49114
2015/6/10,13040,13070,13030,13050,42934
2015/6/11,13050,13060,12825,12845,159428
2015/6/12,12860,12870,12690,12740,193274
2015/6/15,12740,12820,12670,12680,107556
2015/6/16,12690,12725,12660,12725,62490
2015/6/17,12730,12780,12670,12755,74076
2015/6/18,12750,12780,12695,12710,53102
2015/6/19,12715,12760,12625,12715,93436
2015/6/23,12445,12495,12445,12450,234
2015/6/24,12705,12740,12700,12730,36424
2015/6/25,12720,12770,12695,12700,39652
2015/6/26,12705,12770,12695,12755,66308
2015/6/29,12775,12855,12770,12795,86680
2015/6/30,12795,12810,12695,12740,74700
2015/7/1,12730,12920,12725,12850,86652
2015/7/2,13000,13305,13000,13290,37424
2015/7/3,13285,13355,13280,13315,85524
2015/7/6,13320,13320,13160,13175,92574
2015/7/7,13160,13215,13050,13065,114920
2015/7/8,13020,13055,12610,12610,229600
2015/7/9,12510,12995,12310,12910,226260
2015/7/10,12940,13080,12850,12965,176730
2015/7/13,12990,13015,12830,12855,86970
2015/7/14,12840,12890,12710,12765,119976
2015/7/15,12780,12790,12655,12715,95276
2015/7/16,12690,12725,12630,12665,61252
2015/7/17,12660,12720,12640,12660,44036
2015/7/20,12635,12765,12520,12725,107220
2015/7/21,12730,12775,12690,12725,57264
2015/7/22,12725,12755,12670,12695,49562
2015/7/23,12685,12730,12660,12690,49430
2015/7/24,12700,12790,12670,12745,97754
2015/7/27,12770,12780,12690,12710,72040
2015/7/28,12680,12810,12680,12805,105540
2015/7/29,12800,12805,12735,12760,84622
2015/7/30,12745,12770,12715,12750,52000
2015/7/31,12745,12760,12600,12635,117466
2015/8/3,12630,12720,12620,12670,88050
2015/8/4,12650,12680,12540,12630,136728
2015/8/5,12655,12655,12540,12540,73640
2015/8/6,12550,12570,12315,12385,205216
2015/8/7,12365,12440,12365,12415,116928
2015/8/10,12405,12450,12295,12385,112916
2015/8/11,12370,12540,12365,12455,128398
2015/8/12,12440,12480,12400,12435,71046
2015/8/13,12450,12700,12440,12665,225766
2015/8/14,12700,12730,12600,12605,134750
2015/8/17,12620,12670,12600,12665,76070
2015/8/18,12695,12695,12595,12610,64844
2015/8/19,12610,12765,12535,12750,224422
2015/8/20,12755,12780,12620,12665,126018
2015/8/21,12670,12720,12545,12545,102996
2015/8/24,12550,12560,12370,12480,226292
2015/8/25,12400,12470,12340,12415,156492
2015/8/26,12455,12480,12350,12360,91454
2015/8/27,12320,12455,12320,12455,100500
2015/8/28,12460,12585,12405,12415,126460
2015/8/31,12395,12440,12355,12360,76934
2015/9/1,12350,12520,12340,12460,139716
2015/9/2,12450,12515,12405,12485,85258
2015/9/7,12300,12300,12210,12230,72
2015/9/8,12525,12525,12430,12485,65476
2015/9/9,12510,12595,12495,12550,121288
2015/9/10,12560,12620,12510,12595,102724
2015/9/11,12600,12640,12515,12550,93284
2015/9/14,12530,12560,12490,12520,48502
2015/9/15,12530,12580,12480,12515,82320
2015/9/16,12515,12520,12420,12475,103324
2015/9/17,12475,12490,12435,12440,46060
2015/9/18,12450,12485,12400,12400,49744
2015/9/21,12405,12425,12340,12395,85290
2015/9/22,12360,12425,12355,12370,65710
2015/9/23,12370,12485,12360,12485,138158
2015/9/24,12475,12525,12450,12525,89332
